bitmask,channel_names_active,ownership_pct,mean_alpha,solve_time
1440,State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),12.4385,0.112916,16.6
1441,SS+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,63.7
1442,Bequests+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),11.9115,0.108289,15.9
1443,SS+Bequests+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,59.7
1444,Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007298,118.7
1445,SS+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),3.0569,0.015931,479.4
1446,Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007298,111.5
1447,SS+Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.8461,0.015517,468.3
1448,Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.1
1449,SS+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,66.2
1450,Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.5
1451,SS+Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,61.7
1452,Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007298,119.9
1453,SS+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),1.8623,0.006448,492.4
1454,Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007298,114.8
1455,SS+Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),1.8623,0.006448,471.1
1456,Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.5
1457,SS+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,63.9
1458,Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.8
1459,SS+Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,61.5
1460,Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007200,125.0
1461,SS+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.0028,0.007133,475.5
1462,Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007200,117.7
1463,SS+Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),1.9677,0.007129,481.3
1464,Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.3
1465,SS+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,64.0
1466,Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,14.7
1467,SS+Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,65.1
1468,Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007200,125.9
1469,SS+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),1.7217,0.005618,503.5
1470,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),2.9164,0.007200,114.9
1471,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),1.7217,0.005594,453.3
1472,Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.1
1473,SS+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,59.1
1474,Bequests+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.4
1475,SS+Bequests+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,62.1
1476,Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,120.0
1477,SS+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,489.1
1478,Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,119.3
1479,SS+Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,475.5
1480,Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.2
1481,SS+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,62.2
1482,Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.5
1483,SS+Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,61.5
1484,Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,116.7
1485,SS+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,484.7
1486,Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,113.1
1487,SS+Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,463.1
1488,Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.2
1489,SS+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,66.6
1490,Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,14.6
1491,SS+Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,62.9
1492,Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,118.1
1493,SS+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,500.9
1494,Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,110.9
1495,SS+Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,458.6
1496,Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.3
1497,SS+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,66.7
1498,Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.8
1499,SS+Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,64.0
1500,Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,125.7
1501,SS+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,493.6
1502,Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,117.1
1503,SS+Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,461.4
1504,State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.6
1505,SS+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,64.3
1506,Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.7
1507,SS+Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,61.0
1508,Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,120.0
1509,SS+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,503.9
1510,Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,113.5
1511,SS+Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,460.2
1512,Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.2
1513,SS+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,62.0
1514,Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.6
1515,SS+Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,60.7
1516,Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,118.6
1517,SS+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,496.2
1518,Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,111.6
1519,SS+Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,464.4
1520,Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,16.2
1521,SS+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,65.4
1522,Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.8
1523,SS+Bequests+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,62.4
1524,Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,129.3
1525,SS+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,505.5
1526,Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,115.9
1527,SS+Bequests+Medical+R-S+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,452.4
1528,Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.8
1529,SS+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,67.9
1530,Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,15.8
1531,SS+Bequests+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,60.5
1532,Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,119.9
1533,SS+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,478.9
1534,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,111.6
1535,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Loads+Inflation+Public-care aversion (LTC)+Narrow-framing penalty (PED),0.0000,0.000000,462.5
1536,Source-dependent utility (SDU)+Narrow-framing penalty (PED),56.6760,0.346732,15.3
1537,SS+Source-dependent utility (SDU)+Narrow-framing penalty (PED),34.7857,0.212414,64.6
1538,Bequests+Source-dependent utility (SDU)+Narrow-framing penalty (PED),56.5004,0.343819,15.0
1539,SS+Bequests+Source-dependent utility (SDU)+Narrow-framing penalty (PED),32.6423,0.206581,63.7
1540,Medical+R-S+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.9599,0.088363,122.6
1541,SS+Medical+R-S+Source-dependent utility (SDU)+Narrow-framing penalty (PED),20.3795,0.057105,495.5
1542,Bequests+Medical+R-S+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.6788,0.085998,108.8
1543,SS+Bequests+Medical+R-S+Source-dependent utility (SDU)+Narrow-framing penalty (PED),18.5875,0.053342,470.7
1544,Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),34.8559,0.223837,16.0
1545,SS+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,65.9
1546,Bequests+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),34.5748,0.219406,15.2
1547,SS+Bequests+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,57.8
1548,Medical+R-S+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,125.8
1549,SS+Medical+R-S+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),1.4055,0.011655,500.7
1550,Bequests+Medical+R-S+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,108.8
1551,SS+Bequests+Medical+R-S+Pessimism+Source-dependent utility (SDU)+Narrow-framing penalty (PED),1.4055,0.011655,465.8
1552,Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),43.3942,0.276971,16.2
1553,SS+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),10.4006,0.013633,65.9
1554,Bequests+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),43.2186,0.275520,16.0
1555,SS+Bequests+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.9248,0.010636,64.0
1556,Medical+R-S+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,117.5
1557,SS+Medical+R-S+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),3.3732,0.018436,489.4
1558,Bequests+Medical+R-S+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,113.4
1559,SS+Bequests+Medical+R-S+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),3.3029,0.018032,446.5
1560,Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),25.0527,0.146149,17.2
1561,SS+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,69.2
1562,Bequests+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),24.2797,0.141237,15.7
1563,SS+Bequests+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,64.6
1564,Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,124.8
1565,SS+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.9487,0.006982,522.6
1566,Bequests+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,116.2
1567,SS+Bequests+Medical+R-S+Pessimism+Age needs+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.9487,0.006982,468.2
1568,State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),53.6543,0.331219,16.8
1569,SS+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),29.7962,0.167741,66.9
1570,Bequests+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),53.3732,0.328352,15.8
1571,SS+Bequests+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),29.2691,0.162491,63.2
1572,Medical+R-S+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.2923,0.082737,123.9
1573,SS+Medical+R-S+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),16.7252,0.050193,498.8
1574,Bequests+Medical+R-S+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,114.9
1575,SS+Bequests+Medical+R-S+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),14.4062,0.048753,474.1
1576,Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),32.8883,0.207755,16.4
1577,SS+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,67.1
1578,Bequests+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),32.4315,0.202590,15.8
1579,SS+Bequests+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,64.0
1580,Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,127.2
1581,SS+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),1.4406,0.012351,495.4
1582,Bequests+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,112.2
1583,SS+Bequests+Medical+R-S+Pessimism+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),1.4406,0.012351,462.3
1584,Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),40.8995,0.264656,15.9
1585,SS+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),3.3732,0.002702,65.4
1586,Bequests+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),40.5833,0.262393,16.0
1587,SS+Bequests+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.3190,0.001673,62.8
1588,Medical+R-S+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,124.7
1589,SS+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.7056,0.017530,504.7
1590,Bequests+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,123.0
1591,SS+Bequests+Medical+R-S+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),2.6001,0.017256,483.3
1592,Pessimism+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),21.4687,0.125871,16.5
1593,SS+Pessimism+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,62.2
1594,Bequests+Pessimism+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),20.4146,0.118212,16.0
1595,SS+Bequests+Pessimism+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),0.0000,0.000000,70.0
1596,Medical+R-S+Pessimism+Age needs+State utility+Source-dependent utility (SDU)+Narrow-framing penalty (PED),8.1869,0.081869,125.6
